,covid_hospital_admissions_per_100k,covid_cases_per_100k,doses_per_100k,case_rate_per_100k,death_rate_per_100k,clusters,cluster
54574,9.9,145.35,265282.0,24457.0,362.0,1,purple
54575,4.7,73.75,265282.0,24457.0,362.0,1,purple
54576,4.7,86.56,265282.0,24457.0,362.0,1,purple
54577,4.7,140.87,265282.0,24457.0,362.0,1,purple
54578,4.7,57.16,265282.0,24457.0,362.0,1,purple
54579,4.7,94.55,265282.0,24457.0,362.0,1,purple
54580,4.7,98.48,265282.0,24457.0,362.0,1,purple
54581,3.3,80.51,265282.0,24457.0,362.0,1,purple
54582,3.3,88.16,265282.0,24457.0,362.0,1,purple
54583,3.3,21.61,265282.0,24457.0,362.0,1,purple
54584,3.3,84.8,265282.0,24457.0,362.0,1,purple
54585,0.0,33.91,265282.0,24457.0,362.0,1,purple
54586,11.9,135.82,265282.0,24457.0,362.0,1,purple
54587,11.9,49.54,265282.0,24457.0,362.0,1,purple
54588,11.9,100.17,265282.0,24457.0,362.0,1,purple
54589,11.9,224.9,265282.0,24457.0,362.0,1,purple
54590,11.9,175.03,265282.0,24457.0,362.0,1,purple
54591,32.7,245.49,265282.0,24457.0,362.0,1,purple
54592,32.7,230.79,265282.0,24457.0,362.0,1,purple
54593,32.7,454.22,265282.0,24457.0,362.0,1,purple
54594,5.0,137.35,265282.0,24457.0,362.0,1,purple
54595,5.0,125.54,265282.0,24457.0,362.0,1,purple
54596,5.0,34.58,265282.0,24457.0,362.0,1,purple
54597,5.0,114.62,265282.0,24457.0,362.0,1,purple
54598,3.7,82.59,265282.0,24457.0,362.0,1,purple
54599,3.7,87.73,265282.0,24457.0,362.0,1,purple
54600,10.3,186.35,265282.0,24457.0,362.0,1,purple
54601,7.4,204.48,265282.0,24457.0,362.0,1,purple
54602,7.7,189.15,265282.0,24457.0,362.0,1,purple
54603,7.7,228.66,265282.0,24457.0,362.0,1,purple
54604,7.7,189.53,265282.0,24457.0,362.0,1,purple
54605,7.7,171.9,265282.0,24457.0,362.0,1,purple
54606,7.7,84.09,265282.0,24457.0,362.0,1,purple
54607,7.1,205.74,265282.0,24457.0,362.0,1,purple
54608,7.1,130.46,265282.0,24457.0,362.0,1,purple
54609,7.1,134.92,265282.0,24457.0,362.0,1,purple
54610,7.9,175.64,265282.0,24457.0,362.0,1,purple
54611,7.9,157.9,265282.0,24457.0,362.0,1,purple
54612,5.4,49.01,265282.0,24457.0,362.0,1,purple
54613,5.4,96.04,265282.0,24457.0,362.0,1,purple
54614,5.4,103.69,265282.0,24457.0,362.0,1,purple
54615,5.4,71.0,265282.0,24457.0,362.0,1,purple
54616,5.1,89.73,265282.0,24457.0,362.0,1,purple
54617,5.1,163.39,265282.0,24457.0,362.0,1,purple
54618,5.1,63.48,265282.0,24457.0,362.0,1,purple
54619,7.1,158.34,265282.0,24457.0,362.0,1,purple
54620,6.7,123.7,265282.0,24457.0,362.0,1,purple
54621,3.8,121.81,265282.0,24457.0,362.0,1,purple
54622,6.9,102.35,265282.0,24457.0,362.0,1,purple
54623,5.3,119.87,265282.0,24457.0,362.0,1,purple
54624,5.3,172.43,265282.0,24457.0,362.0,1,purple
54625,5.3,75.99,265282.0,24457.0,362.0,1,purple
54626,6.2,151.06,265282.0,24457.0,362.0,1,purple
54627,6.2,134.14,265282.0,24457.0,362.0,1,purple
54628,6.2,222.2,265282.0,24457.0,362.0,1,purple
54629,6.2,74.15,265282.0,24457.0,362.0,1,purple
54630,6.2,133.59,265282.0,24457.0,362.0,1,purple
54631,6.2,135.74,265282.0,24457.0,362.0,1,purple
54632,11.9,214.17,265282.0,24457.0,362.0,1,purple
54633,11.9,287.59,265282.0,24457.0,362.0,1,purple
54634,3.7,143.19,265282.0,24457.0,362.0,1,purple
54635,3.7,114.55,265282.0,24457.0,362.0,1,purple
54636,1.0,137.99,265282.0,24457.0,362.0,1,purple
54637,1.0,155.92,265282.0,24457.0,362.0,1,purple
54638,1.0,127.48,265282.0,24457.0,362.0,1,purple
54639,8.6,204.73,265282.0,24457.0,362.0,1,purple
54640,8.6,251.72,265282.0,24457.0,362.0,1,purple
54641,8.6,182.88,265282.0,24457.0,362.0,1,purple
54642,10.1,176.19,265282.0,24457.0,362.0,1,purple
54643,10.1,180.74,265282.0,24457.0,362.0,1,purple
54644,10.1,247.31,265282.0,24457.0,362.0,1,purple
54645,10.1,206.6,265282.0,24457.0,362.0,1,purple
54646,0.0,92.38,265282.0,24457.0,362.0,1,purple
54647,9.9,174.62,265282.0,24457.0,362.0,1,purple
54648,9.9,153.1,265282.0,24457.0,362.0,1,purple
54649,2.6,64.61,265282.0,24457.0,362.0,1,purple
54650,2.6,43.35,265282.0,24457.0,362.0,1,purple
54651,2.6,57.59,265282.0,24457.0,362.0,1,purple
54652,1.1,121.12,265282.0,24457.0,362.0,1,purple
54653,2.4,29.95,265282.0,24457.0,362.0,1,purple
54654,2.4,18.88,265282.0,24457.0,362.0,1,purple
54655,2.4,29.96,265282.0,24457.0,362.0,1,purple
54656,2.4,25.06,265282.0,24457.0,362.0,1,purple
54657,4.9,27.71,265282.0,24457.0,362.0,1,purple
54658,4.9,24.57,265282.0,24457.0,362.0,1,purple
54659,4.9,37.32,265282.0,24457.0,362.0,1,purple
54660,4.7,29.24,265282.0,24457.0,362.0,1,purple
54661,4.2,17.69,265282.0,24457.0,362.0,1,purple
54662,4.2,9.91,265282.0,24457.0,362.0,1,purple
54663,4.2,15.58,265282.0,24457.0,362.0,1,purple
54664,4.2,60.34,265282.0,24457.0,362.0,1,purple
54665,4.2,30.82,265282.0,24457.0,362.0,1,purple
54666,2.5,17.66,265282.0,24457.0,362.0,1,purple
54667,2.5,40.03,265282.0,24457.0,362.0,1,purple
54668,2.5,41.45,265282.0,24457.0,362.0,1,purple
54669,0.8,50.62,265282.0,24457.0,362.0,1,purple
54670,0.8,48.17,265282.0,24457.0,362.0,1,purple
54671,5.4,23.15,265282.0,24457.0,362.0,1,purple
54672,5.4,27.09,265282.0,24457.0,362.0,1,purple
54673,5.4,16.9,265282.0,24457.0,362.0,1,purple
54674,5.4,12.53,265282.0,24457.0,362.0,1,purple
54675,2.7,38.48,265282.0,24457.0,362.0,1,purple
54676,2.7,23.31,265282.0,24457.0,362.0,1,purple
54677,2.7,26.13,265282.0,24457.0,362.0,1,purple
54678,1.7,8.08,265282.0,24457.0,362.0,1,purple
54679,1.7,28.18,265282.0,24457.0,362.0,1,purple
54680,1.7,17.72,265282.0,24457.0,362.0,1,purple
54681,0.5,25.84,265282.0,24457.0,362.0,1,purple
54682,5.4,66.56,265282.0,24457.0,362.0,1,purple
54683,5.4,49.23,265282.0,24457.0,362.0,1,purple
54684,5.4,0.0,265282.0,24457.0,362.0,1,purple
54685,3.3,15.0,265282.0,24457.0,362.0,1,purple
54686,3.3,10.35,265282.0,24457.0,362.0,1,purple
54687,9.5,21.27,265282.0,24457.0,362.0,1,purple
54688,2.5,49.27,265282.0,24457.0,362.0,1,purple
54689,2.6,45.91,265282.0,24457.0,362.0,1,purple
54690,2.6,44.57,265282.0,24457.0,362.0,1,purple
54691,2.6,55.87,265282.0,24457.0,362.0,1,purple
54692,2.6,46.76,265282.0,24457.0,362.0,1,purple
54693,2.6,61.5,265282.0,24457.0,362.0,1,purple
54694,0.3,21.93,265282.0,24457.0,362.0,1,purple
54695,0.3,6.88,265282.0,24457.0,362.0,1,purple
54696,2.7,24.84,265282.0,24457.0,362.0,1,purple
54697,2.7,27.07,265282.0,24457.0,362.0,1,purple
54698,2.7,30.45,265282.0,24457.0,362.0,1,purple
54699,1.9,18.28,265282.0,24457.0,362.0,1,purple
54700,11.0,32.97,265282.0,24457.0,362.0,1,purple
54701,11.0,94.23,265282.0,24457.0,362.0,1,purple
54702,11.0,162.46,265282.0,24457.0,362.0,1,purple
54703,2.5,33.8,265282.0,24457.0,362.0,1,purple
54704,2.5,27.81,265282.0,24457.0,362.0,1,purple
54705,2.5,20.13,265282.0,24457.0,362.0,1,purple
54706,2.5,27.15,265282.0,24457.0,362.0,1,purple
54707,2.5,11.89,265282.0,24457.0,362.0,1,purple
54708,2.5,27.52,265282.0,24457.0,362.0,1,purple
54709,1.5,16.17,265282.0,24457.0,362.0,1,purple
54710,1.5,24.86,265282.0,24457.0,362.0,1,purple
54711,1.5,27.5,265282.0,24457.0,362.0,1,purple
54712,1.5,15.13,265282.0,24457.0,362.0,1,purple
54713,1.1,51.45,265282.0,24457.0,362.0,1,purple
54714,1.1,28.73,265282.0,24457.0,362.0,1,purple
54715,1.0,18.21,265282.0,24457.0,362.0,1,purple
54716,1.0,0.0,265282.0,24457.0,362.0,1,purple
54717,1.0,11.84,265282.0,24457.0,362.0,1,purple
54718,3.2,50.44,265282.0,24457.0,362.0,1,purple
54719,3.2,41.97,265282.0,24457.0,362.0,1,purple
54720,3.2,42.29,265282.0,24457.0,362.0,1,purple
54721,3.2,34.28,265282.0,24457.0,362.0,1,purple
54722,3.9,109.3,265282.0,24457.0,362.0,1,purple
54723,3.7,32.63,265282.0,24457.0,362.0,1,purple
54724,3.7,20.41,265282.0,24457.0,362.0,1,purple
54725,0.0,16.72,265282.0,24457.0,362.0,1,purple
54726,4.7,15.2,265282.0,24457.0,362.0,1,purple
54727,1.7,23.74,265282.0,24457.0,362.0,1,purple
54728,5.9,207.99,265282.0,24457.0,362.0,1,purple
54729,36.8,500.64,265282.0,24457.0,362.0,1,purple
54730,9.5,237.51,265282.0,24457.0,362.0,1,purple
54731,4.3,159.45,265282.0,24457.0,362.0,1,purple
54732,13.4,224.01,265282.0,24457.0,362.0,1,purple
54733,15.4,281.39,265282.0,24457.0,362.0,1,purple
54734,6.7,117.58,265282.0,24457.0,362.0,1,purple
54735,10.4,68.99,265282.0,24457.0,362.0,1,purple
54736,3.4,56.54,265282.0,24457.0,362.0,1,purple
54737,1.2,121.62,265282.0,24457.0,362.0,1,purple
54738,4.3,151.63,265282.0,24457.0,362.0,1,purple
54739,17.8,216.24,265282.0,24457.0,362.0,1,purple
54740,3.4,101.87,265282.0,24457.0,362.0,1,purple
54741,10.2,225.52,265282.0,24457.0,362.0,1,purple
54742,14.3,154.92,265282.0,24457.0,362.0,1,purple
54743,7.2,68.08,265282.0,24457.0,362.0,1,purple
54744,15.4,257.71,265282.0,24457.0,362.0,1,purple
54745,6.7,195.78,265282.0,24457.0,362.0,1,purple
54746,8.5,289.55,265282.0,24457.0,362.0,1,purple
54747,8.5,137.48,265282.0,24457.0,362.0,1,purple
54748,8.5,132.98,265282.0,24457.0,362.0,1,purple
54749,7.2,122.3,265282.0,24457.0,362.0,1,purple
54750,8.5,173.01,265282.0,24457.0,362.0,1,purple
54751,7.2,165.91,265282.0,24457.0,362.0,1,purple
54752,10.4,233.34,265282.0,24457.0,362.0,1,purple
54753,10.4,124.88,265282.0,24457.0,362.0,1,purple
54754,17.8,251.09,265282.0,24457.0,362.0,1,purple
54755,6.7,99.36,265282.0,24457.0,362.0,1,purple
54756,3.4,130.69,265282.0,24457.0,362.0,1,purple
54757,15.4,285.11,265282.0,24457.0,362.0,1,purple
54758,10.9,179.69,265282.0,24457.0,362.0,1,purple
54759,10.2,306.93,265282.0,24457.0,362.0,1,purple
54760,9.6,233.64,265282.0,24457.0,362.0,1,purple
54761,3.4,213.57,265282.0,24457.0,362.0,1,purple
54762,7.2,81.44,265282.0,24457.0,362.0,1,purple
54763,10.4,225.06,265282.0,24457.0,362.0,1,purple
54764,10.9,224.87,265282.0,24457.0,362.0,1,purple
54765,6.7,190.9,265282.0,24457.0,362.0,1,purple
54766,4.3,144.81,265282.0,24457.0,362.0,1,purple
54767,3.4,191.58,265282.0,24457.0,362.0,1,purple
54768,6.7,133.56,265282.0,24457.0,362.0,1,purple
54769,9.6,350.54,265282.0,24457.0,362.0,1,purple
54770,2.6,156.31,265282.0,24457.0,362.0,1,purple
54771,10.2,248.57,265282.0,24457.0,362.0,1,purple
54772,11.6,120.63,265282.0,24457.0,362.0,1,purple
54773,14.3,268.79,265282.0,24457.0,362.0,1,purple
54774,14.3,194.84,265282.0,24457.0,362.0,1,purple
54775,10.4,187.24,265282.0,24457.0,362.0,1,purple
54776,9.5,240.1,265282.0,24457.0,362.0,1,purple
54777,36.8,197.82,265282.0,24457.0,362.0,1,purple
54778,15.4,320.97,265282.0,24457.0,362.0,1,purple
54779,10.2,211.9,265282.0,24457.0,362.0,1,purple
54780,6.7,181.69,265282.0,24457.0,362.0,1,purple
54781,15.4,286.31,265282.0,24457.0,362.0,1,purple
54782,10.4,261.85,265282.0,24457.0,362.0,1,purple
54783,3.4,130.76,265282.0,24457.0,362.0,1,purple
54784,8.5,139.16,265282.0,24457.0,362.0,1,purple
54785,10.4,281.26,265282.0,24457.0,362.0,1,purple
54786,4.3,75.64,265282.0,24457.0,362.0,1,purple
54787,10.9,217.84,265282.0,24457.0,362.0,1,purple
54788,14.3,104.03,265282.0,24457.0,362.0,1,purple
54789,36.8,260.37,265282.0,24457.0,362.0,1,purple
54790,27.1,253.75,265282.0,24457.0,362.0,1,purple
54791,14.3,151.37,265282.0,24457.0,362.0,1,purple
54792,10.4,171.71,265282.0,24457.0,362.0,1,purple
54793,8.5,171.68,265282.0,24457.0,362.0,1,purple
54794,3.4,188.17,265282.0,24457.0,362.0,1,purple
54795,10.9,174.28,265282.0,24457.0,362.0,1,purple
54796,11.0,188.98,265282.0,24457.0,362.0,1,purple
54797,23.6,154.79,265282.0,24457.0,362.0,1,purple
54798,7.2,163.0,265282.0,24457.0,362.0,1,purple
54799,6.7,137.08,265282.0,24457.0,362.0,1,purple
54800,15.4,222.82,265282.0,24457.0,362.0,1,purple
54801,4.8,161.67,265282.0,24457.0,362.0,1,purple
54802,10.4,165.59,265282.0,24457.0,362.0,1,purple
54803,4.3,36.34,265282.0,24457.0,362.0,1,purple
54804,3.5,147.35,265282.0,24457.0,362.0,1,purple
54805,7.2,179.13,265282.0,24457.0,362.0,1,purple
54806,15.8,211.83,265282.0,24457.0,362.0,1,purple
54807,4.3,110.54,265282.0,24457.0,362.0,1,purple
54808,14.0,239.62,265282.0,24457.0,362.0,1,purple
54809,16.7,175.44,265282.0,24457.0,362.0,1,purple
54810,8.6,167.47,265282.0,24457.0,362.0,1,purple
54811,15.4,201.58,265282.0,24457.0,362.0,1,purple
54812,4.8,198.2,265282.0,24457.0,362.0,1,purple
54813,10.7,270.88,265282.0,24457.0,362.0,1,purple
54814,10.7,126.67,265282.0,24457.0,362.0,1,purple
54815,10.7,203.75,265282.0,24457.0,362.0,1,purple
54816,8.6,160.06,265282.0,24457.0,362.0,1,purple
54817,10.7,213.46,265282.0,24457.0,362.0,1,purple
54818,8.6,167.45,265282.0,24457.0,362.0,1,purple
54819,12.0,190.48,265282.0,24457.0,362.0,1,purple
54820,10.4,111.87,265282.0,24457.0,362.0,1,purple
54821,15.8,220.02,265282.0,24457.0,362.0,1,purple
54822,4.8,140.76,265282.0,24457.0,362.0,1,purple
54823,4.3,135.12,265282.0,24457.0,362.0,1,purple
54824,18.3,223.37,265282.0,24457.0,362.0,1,purple
54825,6.5,132.92,265282.0,24457.0,362.0,1,purple
54826,14.0,186.38,265282.0,24457.0,362.0,1,purple
54827,5.0,151.87,265282.0,24457.0,362.0,1,purple
54828,3.8,177.65,265282.0,24457.0,362.0,1,purple
54829,8.6,133.65,265282.0,24457.0,362.0,1,purple
54830,12.0,174.13,265282.0,24457.0,362.0,1,purple
54831,6.5,134.92,265282.0,24457.0,362.0,1,purple
54832,9.5,216.15,265282.0,24457.0,362.0,1,purple
54833,7.2,114.27,265282.0,24457.0,362.0,1,purple
54834,5.9,150.3,265282.0,24457.0,362.0,1,purple
54835,9.5,122.05,265282.0,24457.0,362.0,1,purple
54836,5.0,222.25,265282.0,24457.0,362.0,1,purple
54837,5.9,150.44,265282.0,24457.0,362.0,1,purple
54838,14.0,179.25,265282.0,24457.0,362.0,1,purple
54839,19.4,125.2,265282.0,24457.0,362.0,1,purple
54840,16.7,219.42,265282.0,24457.0,362.0,1,purple
54841,16.7,167.32,265282.0,24457.0,362.0,1,purple
54842,12.0,207.82,265282.0,24457.0,362.0,1,purple
54843,10.7,145.14,265282.0,24457.0,362.0,1,purple
54844,11.0,214.31,265282.0,24457.0,362.0,1,purple
54845,18.3,231.4,265282.0,24457.0,362.0,1,purple
54846,14.0,211.9,265282.0,24457.0,362.0,1,purple
54847,9.5,182.95,265282.0,24457.0,362.0,1,purple
54848,18.3,198.57,265282.0,24457.0,362.0,1,purple
54849,12.0,223.2,265282.0,24457.0,362.0,1,purple
54850,5.9,61.94,265282.0,24457.0,362.0,1,purple
54851,10.7,149.87,265282.0,24457.0,362.0,1,purple
54852,12.0,221.08,265282.0,24457.0,362.0,1,purple
54853,7.2,99.41,265282.0,24457.0,362.0,1,purple
54854,6.5,145.23,265282.0,24457.0,362.0,1,purple
54855,16.7,108.99,265282.0,24457.0,362.0,1,purple
54856,11.0,123.98,265282.0,24457.0,362.0,1,purple
54857,14.8,113.33,265282.0,24457.0,362.0,1,purple
54858,16.7,122.43,265282.0,24457.0,362.0,1,purple
54859,10.4,155.92,265282.0,24457.0,362.0,1,purple
54860,10.7,178.85,265282.0,24457.0,362.0,1,purple
54861,3.8,187.5,265282.0,24457.0,362.0,1,purple
54862,12.3,95.04,265282.0,24457.0,362.0,1,purple
54863,6.3,85.8,265282.0,24457.0,362.0,1,purple
54864,12.5,110.83,265282.0,24457.0,362.0,1,purple
54865,8.9,120.51,265282.0,24457.0,362.0,1,purple
54866,6.2,103.23,265282.0,24457.0,362.0,1,purple
54867,7.7,93.97,265282.0,24457.0,362.0,1,purple
54868,8.9,121.07,265282.0,24457.0,362.0,1,purple
54869,4.3,82.12,265282.0,24457.0,362.0,1,purple
54870,3.8,42.36,265282.0,24457.0,362.0,1,purple
54871,11.6,89.17,265282.0,24457.0,362.0,1,purple
54872,10.4,52.07,265282.0,24457.0,362.0,1,purple
54873,2.5,29.56,265282.0,24457.0,362.0,1,purple
54874,11.6,82.36,265282.0,24457.0,362.0,1,purple
54875,2.1,90.79,265282.0,24457.0,362.0,1,purple
54876,7.7,106.91,265282.0,24457.0,362.0,1,purple
54877,2.5,102.66,265282.0,24457.0,362.0,1,purple
54878,6.6,174.75,265282.0,24457.0,362.0,1,purple
54879,4.1,232.02,265282.0,24457.0,362.0,1,purple
54880,7.8,131.56,265282.0,24457.0,362.0,1,purple
54881,10.4,222.2,265282.0,24457.0,362.0,1,purple
54882,6.5,314.82,265282.0,24457.0,362.0,1,purple
54883,13.7,248.79,265282.0,24457.0,362.0,1,purple
54884,6.5,166.73,265282.0,24457.0,362.0,1,purple
54885,5.0,199.32,265282.0,24457.0,362.0,1,purple
54886,13.7,154.29,265282.0,24457.0,362.0,1,purple
54887,11.1,287.59,265282.0,24457.0,362.0,1,purple
54888,4.0,177.2,265282.0,24457.0,362.0,1,purple
54889,12.0,238.28,265282.0,24457.0,362.0,1,purple
54890,15.7,167.24,265282.0,24457.0,362.0,1,purple
54891,16.1,263.3,265282.0,24457.0,362.0,1,purple
54892,16.1,211.35,265282.0,24457.0,362.0,1,purple
54893,10.4,174.74,265282.0,24457.0,362.0,1,purple
54894,9.1,207.85,265282.0,24457.0,362.0,1,purple
54895,22.6,197.82,265282.0,24457.0,362.0,1,purple
54896,14.9,283.65,265282.0,24457.0,362.0,1,purple
54897,12.0,257.08,265282.0,24457.0,362.0,1,purple
54898,13.7,190.52,265282.0,24457.0,362.0,1,purple
54899,14.9,274.0,265282.0,24457.0,362.0,1,purple
54900,10.4,267.67,265282.0,24457.0,362.0,1,purple
54901,5.0,158.29,265282.0,24457.0,362.0,1,purple
54902,10.5,166.52,265282.0,24457.0,362.0,1,purple
54903,10.4,274.4,265282.0,24457.0,362.0,1,purple
54904,6.5,84.28,265282.0,24457.0,362.0,1,purple
54905,6.5,248.09,265282.0,24457.0,362.0,1,purple
54906,16.1,131.28,265282.0,24457.0,362.0,1,purple
54907,22.6,235.57,265282.0,24457.0,362.0,1,purple
54908,19.7,199.55,265282.0,24457.0,362.0,1,purple
54909,16.1,126.88,265282.0,24457.0,362.0,1,purple
54910,7.3,201.31,265282.0,24457.0,362.0,1,purple
54911,10.5,238.18,265282.0,24457.0,362.0,1,purple
54912,4.1,218.23,265282.0,24457.0,362.0,1,purple
54913,6.2,216.78,265282.0,24457.0,362.0,1,purple
54914,22.6,326.58,265282.0,24457.0,362.0,1,purple
54915,22.5,217.42,265282.0,24457.0,362.0,1,purple
54916,6.5,166.55,265282.0,24457.0,362.0,1,purple
54917,13.4,177.2,265282.0,24457.0,362.0,1,purple
54918,12.2,265.82,265282.0,24457.0,362.0,1,purple
54919,4.6,188.75,265282.0,24457.0,362.0,1,purple
54920,7.3,220.78,265282.0,24457.0,362.0,1,purple
54921,10.3,60.57,265282.0,24457.0,362.0,1,purple
54922,5.8,148.52,265282.0,24457.0,362.0,1,purple
54923,6.5,187.6,265282.0,24457.0,362.0,1,purple
54924,12.5,269.2,265282.0,24457.0,362.0,1,purple
54925,10.3,93.2,265282.0,24457.0,362.0,1,purple
54926,12.0,286.01,265282.0,24457.0,362.0,1,purple
54927,16.1,210.81,265282.0,24457.0,362.0,1,purple
54928,7.8,166.11,265282.0,24457.0,362.0,1,purple
54929,12.2,247.51,265282.0,24457.0,362.0,1,purple
54930,4.6,248.95,265282.0,24457.0,362.0,1,purple
54931,10.5,348.18,265282.0,24457.0,362.0,1,purple
54932,10.5,159.11,265282.0,24457.0,362.0,1,purple
54933,10.5,208.02,265282.0,24457.0,362.0,1,purple
54934,7.8,163.34,265282.0,24457.0,362.0,1,purple
54935,10.5,224.64,265282.0,24457.0,362.0,1,purple
54936,7.8,202.01,265282.0,24457.0,362.0,1,purple
54937,10.4,243.43,265282.0,24457.0,362.0,1,purple
54938,7.3,169.1,265282.0,24457.0,362.0,1,purple
54939,12.5,183.79,265282.0,24457.0,362.0,1,purple
54940,4.6,132.48,265282.0,24457.0,362.0,1,purple
54941,10.3,161.7,265282.0,24457.0,362.0,1,purple
54942,14.9,301.81,265282.0,24457.0,362.0,1,purple
54943,6.5,157.54,265282.0,24457.0,362.0,1,purple
54944,12.0,281.38,265282.0,24457.0,362.0,1,purple
54945,11.1,255.06,265282.0,24457.0,362.0,1,purple
54946,8.5,237.74,265282.0,24457.0,362.0,1,purple
54947,8.5,122.04,265282.0,24457.0,362.0,1,purple
54948,8.5,186.67,265282.0,24457.0,362.0,1,purple
54949,6.7,118.2,265282.0,24457.0,362.0,1,purple
54950,8.5,175.67,265282.0,24457.0,362.0,1,purple
54951,6.7,162.84,265282.0,24457.0,362.0,1,purple
54952,11.9,183.05,265282.0,24457.0,362.0,1,purple
54953,9.3,148.29,265282.0,24457.0,362.0,1,purple
54954,9.2,142.37,265282.0,24457.0,362.0,1,purple
54955,5.9,179.39,265282.0,24457.0,362.0,1,purple
54956,6.9,108.54,265282.0,24457.0,362.0,1,purple
54957,16.9,225.89,265282.0,24457.0,362.0,1,purple
54958,6.0,78.77,265282.0,24457.0,362.0,1,purple
54959,14.0,170.66,265282.0,24457.0,362.0,1,purple
54960,7.3,146.03,265282.0,24457.0,362.0,1,purple
54961,14.0,179.18,265282.0,24457.0,362.0,1,purple
54962,7.4,170.34,265282.0,24457.0,362.0,1,purple
54963,16.9,187.8,265282.0,24457.0,362.0,1,purple
54964,11.9,187.03,265282.0,24457.0,362.0,1,purple
54965,9.7,96.35,265282.0,24457.0,362.0,1,purple
54966,8.5,146.3,265282.0,24457.0,362.0,1,purple
54967,11.9,193.4,265282.0,24457.0,362.0,1,purple
54968,6.3,79.96,265282.0,24457.0,362.0,1,purple
54969,6.0,78.66,265282.0,24457.0,362.0,1,purple
54970,22.9,113.94,265282.0,24457.0,362.0,1,purple
54971,15.6,136.38,265282.0,24457.0,362.0,1,purple
54972,12.3,214.33,265282.0,24457.0,362.0,1,purple
54973,22.9,120.21,265282.0,24457.0,362.0,1,purple
54974,9.3,142.1,265282.0,24457.0,362.0,1,purple
54975,8.5,163.66,265282.0,24457.0,362.0,1,purple
54976,4.7,158.78,265282.0,24457.0,362.0,1,purple
54977,6.9,162.64,265282.0,24457.0,362.0,1,purple
54978,15.6,192.3,265282.0,24457.0,362.0,1,purple
54979,3.5,168.97,265282.0,24457.0,362.0,1,purple
54980,6.3,151.16,265282.0,24457.0,362.0,1,purple
54981,3.3,133.73,265282.0,24457.0,362.0,1,purple
54982,10.8,161.64,265282.0,24457.0,362.0,1,purple
54983,5.9,170.95,265282.0,24457.0,362.0,1,purple
54984,9.3,82.79,265282.0,24457.0,362.0,1,purple
54985,6.9,40.38,265282.0,24457.0,362.0,1,purple
54986,3.5,106.42,265282.0,24457.0,362.0,1,purple
54987,6.3,183.37,265282.0,24457.0,362.0,1,purple
54988,9.2,156.22,265282.0,24457.0,362.0,1,purple
54989,6.9,143.05,265282.0,24457.0,362.0,1,purple
54990,14.0,216.13,265282.0,24457.0,362.0,1,purple
54991,22.9,211.52,265282.0,24457.0,362.0,1,purple
54992,6.7,132.07,265282.0,24457.0,362.0,1,purple
54993,10.8,145.44,265282.0,24457.0,362.0,1,purple
54994,5.9,202.55,265282.0,24457.0,362.0,1,purple
54995,4.7,181.54,265282.0,24457.0,362.0,1,purple
54996,6.7,81.44,265282.0,24457.0,362.0,1,purple
54997,11.9,172.7,265282.0,24457.0,362.0,1,purple
54998,6.0,112.44,265282.0,24457.0,362.0,1,purple
54999,7.4,168.73,265282.0,24457.0,362.0,1,purple
55000,6.3,144.09,265282.0,24457.0,362.0,1,purple
55001,9.7,160.62,265282.0,24457.0,362.0,1,purple
55002,7.4,140.47,265282.0,24457.0,362.0,1,purple
55003,7.3,198.4,265282.0,24457.0,362.0,1,purple
55004,2.7,133.4,265282.0,24457.0,362.0,1,purple
55005,14.0,166.25,265282.0,24457.0,362.0,1,purple
55006,17.0,120.63,265282.0,24457.0,362.0,1,purple
55007,22.9,224.9,265282.0,24457.0,362.0,1,purple
55008,22.9,132.1,265282.0,24457.0,362.0,1,purple
55009,11.9,143.74,265282.0,24457.0,362.0,1,purple
55010,10.3,177.39,265282.0,24457.0,362.0,1,purple
55011,15.6,82.43,265282.0,24457.0,362.0,1,purple
55012,16.9,160.48,265282.0,24457.0,362.0,1,purple
55013,1.6,157.27,265282.0,24457.0,362.0,1,purple
55014,6.7,87.7,265282.0,24457.0,362.0,1,purple
55015,9.4,148.82,265282.0,24457.0,362.0,1,purple
55016,4.9,89.95,265282.0,24457.0,362.0,1,purple
55017,6.7,114.54,265282.0,24457.0,362.0,1,purple
55018,8.9,126.12,265282.0,24457.0,362.0,1,purple
55019,5.9,132.24,265282.0,24457.0,362.0,1,purple
55020,6.7,96.72,265282.0,24457.0,362.0,1,purple
55021,9.6,172.65,265282.0,24457.0,362.0,1,purple
55022,3.3,115.81,265282.0,24457.0,362.0,1,purple
55023,15.0,141.61,265282.0,24457.0,362.0,1,purple
55024,17.3,85.9,265282.0,24457.0,362.0,1,purple
55025,16.1,241.36,265282.0,24457.0,362.0,1,purple
55026,16.1,128.79,265282.0,24457.0,362.0,1,purple
55027,9.4,107.7,265282.0,24457.0,362.0,1,purple
55028,8.5,94.97,265282.0,24457.0,362.0,1,purple
55029,13.6,49.46,265282.0,24457.0,362.0,1,purple
55030,6.8,82.11,265282.0,24457.0,362.0,1,purple
55031,15.0,130.88,265282.0,24457.0,362.0,1,purple
55032,6.7,103.46,265282.0,24457.0,362.0,1,purple
55033,6.8,107.75,265282.0,24457.0,362.0,1,purple
55034,9.4,132.69,265282.0,24457.0,362.0,1,purple
55035,5.9,144.53,265282.0,24457.0,362.0,1,purple
55036,8.7,122.51,265282.0,24457.0,362.0,1,purple
55037,9.4,152.96,265282.0,24457.0,362.0,1,purple
